0.0,0.0,0.0
1.0,0.0,0.0
2.0,2.0,0.0
3.0,4.0,0.0
4.0,6.0,0.0
5.0,9.0,0.0
6.0,12.0,0.0
7.0,16.0,0.0
8.0,20.0,0.0
9.0,24.0,0.0
10.0,29.0,0.695825049702
11.0,34.0,1.98376916141
12.0,39.0,4.25531914894
13.0,43.0,7.19204284621
14.0,48.0,11.298245614
15.0,51.0,15.970841617
16.0,55.0,21.095208463
17.0,59.0,26.6628108733
18.0,62.0,30.6724986331
19.0,65.0,34.0270551509
20.0,68.0,36.9154228856
21.0,71.0,39.8767188241
22.0,74.0,43.062415806
23.0,76.0,45.2267818575
24.0,79.0,48.3292583537
25.0,80.0,49.381237525
26.0,82.0,51.6768292683
27.0,84.0,53.5190615836
28.0,86.0,55.7571528262
29.0,87.0,56.9731930777
30.0,88.0,58.1103402709
31.0,89.0,59.643539147
32.0,90.0,60.972606956
33.0,91.0,62.351543943
34.0,92.0,63.6050516648
35.0,93.0,65.0110375276
36.0,93.0,65.0110375276
37.0,94.0,66.8410041841
38.0,94.0,66.8410041841
39.0,95.0,68.7607785169
40.0,95.0,68.7607785169
41.0,96.0,70.8505747126
42.0,96.0,70.8505747126
43.0,96.0,70.8505747126
44.0,97.0,73.3557470057
45.0,97.0,73.3557470057
46.0,97.0,73.3557470057
47.0,97.0,73.3557470057
48.0,98.0,76.6267281106
49.0,98.0,76.6267281106
50.0,98.0,76.6267281106
51.0,98.0,76.6267281106
52.0,98.0,76.6267281106
53.0,98.0,76.6267281106
54.0,98.0,76.6267281106
55.0,99.0,87.2945891784
56.0,99.0,87.2945891784
57.0,99.0,87.2945891784
58.0,99.0,87.2945891784
59.0,99.0,87.2945891784
60.0,99.0,87.2945891784
61.0,99.0,87.2945891784
62.0,99.0,87.2945891784
63.0,99.0,87.2945891784
64.0,99.0,87.2945891784
65.0,99.0,87.2945891784
66.0,99.0,87.2945891784
67.0,99.0,87.2945891784
68.0,99.0,87.2945891784
69.0,99.0,87.2945891784
70.0,99.0,87.2945891784
71.0,99.0,87.2945891784
72.0,99.0,87.2945891784
73.0,99.0,87.2945891784
74.0,99.0,87.2945891784
75.0,99.0,87.2945891784
76.0,99.0,87.2945891784
77.0,99.0,87.2945891784
78.0,99.0,87.2945891784
79.0,99.0,87.2945891784
80.0,99.0,87.2945891784
81.0,99.0,87.2945891784
82.0,99.0,87.2945891784
83.0,99.0,87.2945891784
84.0,99.0,87.2945891784
85.0,99.0,87.2945891784
86.0,99.0,87.2945891784
87.0,99.0,87.2945891784
88.0,99.0,87.2945891784
89.0,99.0,87.2945891784
90.0,99.0,87.2945891784
91.0,99.0,87.2945891784
92.0,99.0,87.2945891784
93.0,99.0,87.2945891784
94.0,99.0,87.2945891784
95.0,99.0,87.2945891784
96.0,99.0,87.2945891784
97.0,99.0,87.2945891784
98.0,99.0,87.2945891784
99.0,99.0,87.2945891784
