0.0,0.0,0.0
1.0,1.0,0.0
2.0,5.0,0.0
3.0,13.0,0.0
4.0,24.0,0.0
5.0,33.0,0.795228628231
6.0,45.94,4.33333333333
7.0,57.0,16.0056657224
8.0,66.0,26.2437810945
9.0,73.91,34.1111111111
10.0,80.0,41.6912487709
11.0,84.0,47.1008028546
12.0,87.0,52.2544283414
13.0,89.0,55.5805243446
14.0,91.0,58.4442887176
15.0,93.0,61.5184944841
16.0,94.0,63.5525507068
17.0,95.0,65.8606793322
18.0,96.0,68.4909670563
19.0,97.0,71.9754253308
20.0,97.0,71.9754253308
21.0,97.0,71.9754253308
22.0,98.0,76.28
23.0,98.0,76.28
24.0,98.0,76.28
25.0,98.75,76.28
26.0,99.0,94.0628754505
27.0,99.0,94.0628754505
28.0,99.0,94.0628754505
29.0,99.0,94.0628754505
30.0,99.0,94.0628754505
31.0,99.0,94.0628754505
32.0,99.0,94.0628754505
33.0,99.0,94.0628754505
34.0,99.0,94.0628754505
35.0,99.0,94.0628754505
36.0,99.0,94.0628754505
37.0,99.0,94.0628754505
38.0,99.0,94.0628754505
39.0,99.0,94.0628754505
40.0,99.0,94.0628754505
41.0,99.0,94.0628754505
42.0,99.0,94.0628754505
43.0,99.0,94.0628754505
44.0,99.0,94.0628754505
45.0,99.0,94.0628754505
46.0,99.0,94.0628754505
47.0,99.0,94.0628754505
48.0,99.0,94.0628754505
49.0,99.0,94.0628754505
50.0,99.0,94.0628754505
51.0,99.0,94.0628754505
52.0,99.0,94.0628754505
53.0,99.0,94.0628754505
54.0,99.0,94.0628754505
55.0,99.0,94.0628754505
56.0,99.0,94.0628754505
57.0,99.0,94.0628754505
58.0,99.0,94.0628754505
59.0,99.0,94.0628754505
60.0,99.0,94.0628754505
61.0,99.0,94.0628754505
62.0,99.0,94.0628754505
63.0,99.0,94.0628754505
64.0,99.0,94.0628754505
65.0,99.0,94.0628754505
66.0,99.0,94.0628754505
67.0,99.0,94.0628754505
68.0,99.0,94.0628754505
69.0,99.0,94.0628754505
70.0,99.0,94.0628754505
71.0,99.0,94.0628754505
72.0,99.0,94.0628754505
73.0,99.0,94.0628754505
74.0,99.0,94.0628754505
75.0,99.0,94.0628754505
76.0,99.0,94.0628754505
77.0,99.0,94.0628754505
78.0,99.0,94.0628754505
79.0,99.0,94.0628754505
80.0,99.0,94.0628754505
81.0,99.0,94.0628754505
82.0,99.0,94.0628754505
83.0,99.0,94.0628754505
84.0,99.0,94.0628754505
85.0,99.0,94.0628754505
86.0,99.0,94.0628754505
87.0,99.0,94.0628754505
88.0,99.0,94.0628754505
89.0,99.0,94.0628754505
90.0,99.0,94.0628754505
91.0,99.0,94.0628754505
92.0,99.0,94.0628754505
93.0,99.0,94.0628754505
94.0,99.0,94.0628754505
95.0,99.0,94.0628754505
96.0,99.0,94.0628754505
97.0,99.0,94.0628754505
98.0,99.0,94.0628754505
99.0,99.0,94.0628754505
