0.0,0.0,0.0
1.0,1.0,0.0
2.0,5.0,0.0
3.0,13.0,0.0
4.0,23.0,0.0
5.0,33.0,0.399201596806
6.0,42.94,3.5
7.0,54.0,13.2102272727
8.0,64.0,24.099378882
9.0,70.0,32.6350606395
10.0,77.0,39.684106614
11.0,82.89,44.4545454545
12.0,86.0,49.6705107084
13.0,89.0,53.7471612415
14.0,91.0,56.9415081043
15.0,93.0,60.3246753247
16.0,94.0,62.1202727836
17.0,95.0,64.3731778426
18.0,96.0,67.2561629153
19.0,97.0,70.4830917874
20.0,97.0,70.4830917874
21.0,98.0,75.3330641906
22.0,98.0,75.3330641906
23.0,98.0,75.3330641906
24.0,98.0,75.3330641906
25.0,99.0,93.8654618474
26.0,99.0,93.8654618474
27.0,99.0,93.8654618474
28.0,99.0,93.8654618474
29.0,99.0,93.8654618474
30.0,99.0,93.8654618474
31.0,99.0,93.8654618474
32.0,99.0,93.8654618474
33.0,99.0,93.8654618474
34.0,99.0,93.8654618474
35.0,99.0,93.8654618474
36.0,99.0,93.8654618474
37.0,99.0,93.8654618474
38.0,99.0,93.8654618474
39.0,99.0,93.8654618474
40.0,99.0,93.8654618474
41.0,99.0,93.8654618474
42.0,99.0,93.8654618474
43.0,99.0,93.8654618474
44.0,99.0,93.8654618474
45.0,99.0,93.8654618474
46.0,99.0,93.8654618474
47.0,99.0,93.8654618474
48.0,99.0,93.8654618474
49.0,99.0,93.8654618474
50.0,99.0,93.8654618474
51.0,99.0,93.8654618474
52.0,99.0,93.8654618474
53.0,99.0,93.8654618474
54.0,99.0,93.8654618474
55.0,99.0,93.8654618474
56.0,99.0,93.8654618474
57.0,99.0,93.8654618474
58.0,99.0,93.8654618474
59.0,99.0,93.8654618474
60.0,99.0,93.8654618474
61.0,99.0,93.8654618474
62.0,99.0,93.8654618474
63.0,99.0,93.8654618474
64.0,99.0,93.8654618474
65.0,99.0,93.8654618474
66.0,99.0,93.8654618474
67.0,99.0,93.8654618474
68.0,99.0,93.8654618474
69.0,99.0,93.8654618474
70.0,99.0,93.8654618474
71.0,99.0,93.8654618474
72.0,99.0,93.8654618474
73.0,99.0,93.8654618474
74.0,99.0,93.8654618474
75.0,99.0,93.8654618474
76.0,99.0,93.8654618474
77.0,99.0,93.8654618474
78.0,99.0,93.8654618474
79.0,99.0,93.8654618474
80.0,99.0,93.8654618474
81.0,99.0,93.8654618474
82.0,99.0,93.8654618474
83.0,99.0,93.8654618474
84.0,99.0,93.8654618474
85.0,99.0,93.8654618474
86.0,99.0,93.8654618474
87.0,99.0,93.8654618474
88.0,99.0,93.8654618474
89.0,99.0,93.8654618474
90.0,99.0,93.8654618474
91.0,99.0,93.8654618474
92.0,99.0,93.8654618474
93.0,99.0,93.8654618474
94.0,99.0,93.8654618474
95.0,99.0,93.8654618474
96.0,99.0,93.8654618474
97.0,99.0,93.8654618474
98.0,99.0,93.8654618474
99.0,99.0,93.8654618474
