0.0,0.0,0.0
1.0,1.0,0.0
2.0,3.0,0.0
3.0,8.0,0.0
4.0,15.0,0.0
5.0,24.0,0.0
6.0,35.0,0.988467874794
7.0,46.0,5.88235294118
8.0,55.0,15.8808933002
9.0,63.91,24.6666666667
10.0,70.0,32.4701195219
11.0,76.0,39.247311828
12.0,81.0,44.3806398687
13.0,85.0,48.8301886792
14.0,88.0,52.3876404494
15.0,90.0,55.5409836066
16.0,92.0,58.6080586081
17.0,93.0,60.4664723032
18.0,94.0,62.3751387347
19.0,95.0,64.6875
20.0,96.0,67.1033478894
21.0,97.0,70.3152364273
22.0,97.0,70.3152364273
23.0,98.0,74.9907783106
24.0,98.0,74.9907783106
25.0,98.0,74.9907783106
26.0,98.0,74.9907783106
27.0,98.0,74.9907783106
28.0,99.0,93.2036888532
29.0,99.0,93.2036888532
30.0,99.0,93.2036888532
31.0,99.0,93.2036888532
32.0,99.0,93.2036888532
33.0,99.0,93.2036888532
34.0,99.0,93.2036888532
35.0,99.0,93.2036888532
36.0,99.0,93.2036888532
37.0,99.0,93.2036888532
38.0,99.0,93.2036888532
39.0,99.0,93.2036888532
40.0,99.0,93.2036888532
41.0,99.0,93.2036888532
42.0,99.0,93.2036888532
43.0,99.0,93.2036888532
44.0,99.0,93.2036888532
45.0,99.0,93.2036888532
46.0,99.0,93.2036888532
47.0,99.0,93.2036888532
48.0,99.0,93.2036888532
49.0,99.0,93.2036888532
50.0,99.0,93.2036888532
51.0,99.0,93.2036888532
52.0,99.0,93.2036888532
53.0,99.0,93.2036888532
54.0,99.0,93.2036888532
55.0,99.0,93.2036888532
56.0,99.0,93.2036888532
57.0,99.0,93.2036888532
58.0,99.0,93.2036888532
59.0,99.0,93.2036888532
60.0,99.0,93.2036888532
61.0,99.0,93.2036888532
62.0,99.0,93.2036888532
63.0,99.0,93.2036888532
64.0,99.0,93.2036888532
65.0,99.0,93.2036888532
66.0,99.0,93.2036888532
67.0,99.0,93.2036888532
68.0,99.0,93.2036888532
69.0,99.0,93.2036888532
70.0,99.0,93.2036888532
71.0,99.0,93.2036888532
72.0,99.0,93.2036888532
73.0,99.0,93.2036888532
74.0,99.0,93.2036888532
75.0,99.0,93.2036888532
76.0,99.0,93.2036888532
77.0,99.0,93.2036888532
78.0,99.0,93.2036888532
79.0,99.0,93.2036888532
80.0,99.0,93.2036888532
81.0,99.0,93.2036888532
82.0,99.0,93.2036888532
83.0,99.0,93.2036888532
84.0,99.0,93.2036888532
85.0,99.0,93.2036888532
86.0,99.0,93.2036888532
87.0,99.0,93.2036888532
88.0,99.0,93.2036888532
89.0,99.0,93.2036888532
90.0,99.0,93.2036888532
91.0,99.0,93.2036888532
92.0,99.0,93.2036888532
93.0,99.0,93.2036888532
94.0,99.0,93.2036888532
95.0,99.0,93.2036888532
96.0,99.0,93.2036888532
97.0,99.0,93.2036888532
98.0,99.0,93.2036888532
99.0,99.0,93.2036888532
