0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,1.0,0.0
4.0,2.0,0.0
5.0,3.0,0.0
6.0,5.0,0.0
7.0,7.0,0.0
8.0,9.0,0.0
9.0,11.0,0.0
10.0,13.0,0.0
11.0,16.0,0.0
12.0,19.88,0.0
13.0,22.0,0.151171579743
14.0,25.0,0.426136363636
15.0,29.0,0.721784776903
16.0,32.0,1.54511742892
17.0,36.0,2.69478617458
18.0,39.82,4.44444444444
19.0,43.0,6.92913385827
20.0,47.0,9.95024875622
21.0,51.0,15.0678521292
22.0,54.0,18.09566787
23.0,58.0,22.0695577501
24.0,61.0,25.0928600908
25.0,64.0,27.8042959427
26.0,67.0,31.1456752656
27.0,69.0,33.0011074197
28.0,72.0,35.7976653696
29.0,74.0,37.5215146299
30.0,77.0,40.39408867
31.0,79.0,42.2526248807
32.0,81.0,43.8254410399
33.0,83.0,45.6261234272
34.0,85.0,47.6643598616
35.0,86.0,48.7288135593
36.0,87.0,49.5973340739
37.0,89.0,51.6129032258
38.0,90.0,52.8081123245
39.0,91.0,53.875476493
40.0,92.0,55.3065747353
41.0,93.0,56.6929133858
42.0,94.0,58.1989866421
43.0,94.0,58.1989866421
44.0,95.0,59.6397598399
45.0,96.0,61.684610513
46.0,96.0,61.684610513
47.0,96.0,61.684610513
48.0,97.0,64.3138025954
49.0,97.0,64.3138025954
50.0,97.0,64.3138025954
51.0,98.0,67.8419560595
52.0,98.0,67.8419560595
53.0,98.0,67.8419560595
54.0,98.0,67.8419560595
55.0,98.0,67.8419560595
56.0,98.0,67.8419560595
57.0,99.0,81.7935600361
58.0,99.0,81.7935600361
59.0,99.0,81.7935600361
60.0,99.0,81.7935600361
61.0,99.0,81.7935600361
62.0,99.0,81.7935600361
63.0,99.0,81.7935600361
64.0,99.0,81.7935600361
65.0,99.0,81.7935600361
66.0,99.0,81.7935600361
67.0,99.0,81.7935600361
68.0,99.0,81.7935600361
69.0,99.0,81.7935600361
70.0,99.0,81.7935600361
71.0,99.0,81.7935600361
72.0,99.0,81.7935600361
73.0,99.0,81.7935600361
74.0,99.0,81.7935600361
75.0,99.0,81.7935600361
76.0,99.0,81.7935600361
77.0,99.0,81.7935600361
78.0,99.0,81.7935600361
79.0,99.0,81.7935600361
80.0,99.0,81.7935600361
81.0,99.0,81.7935600361
82.0,99.0,81.7935600361
83.0,99.0,81.7935600361
84.0,99.0,81.7935600361
85.0,99.0,81.7935600361
86.0,99.0,81.7935600361
87.0,99.0,81.7935600361
88.0,99.0,81.7935600361
89.0,99.0,81.7935600361
90.0,99.0,81.7935600361
91.0,99.0,81.7935600361
92.0,99.0,81.7935600361
93.0,99.0,81.7935600361
94.0,99.0,81.7935600361
95.0,99.0,81.7935600361
96.0,99.0,81.7935600361
97.0,99.0,81.7935600361
98.0,99.0,81.7935600361
99.0,99.0,81.7935600361
