0.0,0.0,0.0
1.0,1.0,0.0
2.0,3.0,0.0
3.0,5.97,0.0
4.0,8.0,0.0
5.0,11.0,0.0
6.0,13.0,0.0
7.0,17.0,0.0
8.0,20.0,0.0
9.0,22.0,0.0
10.0,25.0,0.098231827112
11.0,28.89,0.545454545455
12.0,32.0,1.80327868852
13.0,35.0,3.90097524381
14.0,37.0,4.90056818182
15.0,40.0,7.61654629022
16.0,43.0,10.0493218249
17.0,46.0,14.3592677346
18.0,48.0,17.3652694611
19.0,50.0,20.8008320333
20.0,52.0,24.2665340627
21.0,54.79,27.4761904762
22.0,57.0,32.2207387628
23.0,59.0,34.6632346632
24.0,61.0,37.2217642209
25.0,63.0,40.1571709234
26.0,65.0,42.6581325301
27.0,66.0,43.862882418
28.0,68.0,45.9161931818
29.0,70.0,48.0382122143
30.0,72.0,50.032808399
31.0,73.0,51.0918432884
32.0,75.0,53.0807147258
33.0,76.0,53.974010275
34.0,78.0,55.9699335068
35.0,79.0,56.9895509743
36.0,80.0,58.1017881706
37.0,81.0,58.9709051724
38.0,83.0,60.777749163
39.0,84.0,61.9059529765
40.0,85.0,63.0160271977
41.0,85.0,63.0160271977
42.0,86.0,63.927048792
43.0,87.0,65.0848234755
44.0,88.0,66.0272139193
45.0,89.0,67.0845039983
46.0,89.0,67.0845039983
47.0,90.0,68.2045929019
48.0,91.0,69.3623013478
49.0,91.0,69.3623013478
50.0,92.0,70.638133796
51.0,92.0,70.638133796
52.0,93.0,71.8744228994
53.0,93.0,71.8744228994
54.0,93.0,71.8744228994
55.0,94.0,73.0776029698
56.0,94.0,73.0776029698
57.0,95.0,74.5147255689
58.0,95.0,74.5147255689
59.0,95.0,74.5147255689
60.0,96.0,76.011970389
61.0,96.0,76.011970389
62.0,96.0,76.011970389
63.0,96.0,76.011970389
64.0,97.0,77.8214649774
65.0,97.0,77.8214649774
66.0,97.0,77.8214649774
67.0,97.0,77.8214649774
68.0,97.0,77.8214649774
69.0,98.0,80.1511794604
70.0,98.0,80.1511794604
71.0,98.0,80.1511794604
72.0,98.0,80.1511794604
73.0,98.0,80.1511794604
74.0,98.0,80.1511794604
75.0,98.0,80.1511794604
76.0,98.0,80.1511794604
77.0,99.0,84.77
78.0,99.0,84.77
79.0,99.0,84.77
80.0,99.0,84.77
81.0,99.0,84.77
82.0,99.0,84.77
83.0,99.0,84.77
84.0,99.0,84.77
85.0,99.0,84.77
86.0,99.0,84.77
87.0,99.0,84.77
88.0,99.0,84.77
89.0,99.0,84.77
90.0,99.0,84.77
91.0,99.0,84.77
92.0,99.0,84.77
93.0,99.0,84.77
94.0,99.0,84.77
95.0,99.0,84.77
96.0,99.0,84.77
97.0,99.0,84.77
98.0,99.0,84.77
99.0,99.0,84.77
