0.0,0.0,0.0
1.0,1.0,0.0
2.0,5.0,0.0
3.0,13.0,0.0
4.0,24.0,0.0
5.0,37.0,0.998003992016
6.0,50.0,6.14617940199
7.0,63.0,19.5156695157
8.0,71.0,29.8136645963
9.0,78.0,38.048245614
10.0,83.0,43.8927507448
11.0,87.0,49.0532010821
12.0,90.0,54.1768045418
13.0,92.0,57.930007446
14.0,93.0,59.9858356941
15.0,95.0,64.2178594047
16.0,96.0,66.6469893743
17.0,97.0,69.8987746404
18.0,97.0,69.8987746404
19.0,98.0,74.6750336172
20.0,98.0,74.6750336172
21.0,98.0,74.6750336172
22.0,98.0,74.6750336172
23.0,99.0,94.2086920869
24.0,99.0,94.2086920869
25.0,99.0,94.2086920869
26.0,99.0,94.2086920869
27.0,99.0,94.2086920869
28.0,99.0,94.2086920869
29.0,99.0,94.2086920869
30.0,99.0,94.2086920869
31.0,99.0,94.2086920869
32.0,99.0,94.2086920869
33.0,99.0,94.2086920869
34.0,99.0,94.2086920869
35.0,99.0,94.2086920869
36.0,99.0,94.2086920869
37.0,99.0,94.2086920869
38.0,99.0,94.2086920869
39.0,99.0,94.2086920869
40.0,99.0,94.2086920869
41.0,99.0,94.2086920869
42.0,99.0,94.2086920869
43.0,99.0,94.2086920869
44.0,99.0,94.2086920869
45.0,99.0,94.2086920869
46.0,99.0,94.2086920869
47.0,99.0,94.2086920869
48.0,99.0,94.2086920869
49.0,99.0,94.2086920869
50.0,99.0,94.2086920869
51.0,99.0,94.2086920869
52.0,99.0,94.2086920869
53.0,99.0,94.2086920869
54.0,99.0,94.2086920869
55.0,99.0,94.2086920869
56.0,99.0,94.2086920869
57.0,99.0,94.2086920869
58.0,99.0,94.2086920869
59.0,99.0,94.2086920869
60.0,99.0,94.2086920869
61.0,99.0,94.2086920869
62.0,99.0,94.2086920869
63.0,99.0,94.2086920869
64.0,99.0,94.2086920869
65.0,99.0,94.2086920869
66.0,99.0,94.2086920869
67.0,99.0,94.2086920869
68.0,99.0,94.2086920869
69.0,99.0,94.2086920869
70.0,99.0,94.2086920869
71.0,99.0,94.2086920869
72.0,99.0,94.2086920869
73.0,99.0,94.2086920869
74.0,99.0,94.2086920869
75.0,99.0,94.2086920869
76.0,99.0,94.2086920869
77.0,99.0,94.2086920869
78.0,99.0,94.2086920869
79.0,99.0,94.2086920869
80.0,99.0,94.2086920869
81.0,99.0,94.2086920869
82.0,99.0,94.2086920869
83.0,99.0,94.2086920869
84.0,99.0,94.2086920869
85.0,99.0,94.2086920869
86.0,99.0,94.2086920869
87.0,99.0,94.2086920869
88.0,99.0,94.2086920869
89.0,99.0,94.2086920869
90.0,99.0,94.2086920869
91.0,99.0,94.2086920869
92.0,99.0,94.2086920869
93.0,99.0,94.2086920869
94.0,99.0,94.2086920869
95.0,99.0,94.2086920869
96.0,99.0,94.2086920869
97.0,99.0,94.2086920869
98.0,100.0,94.35
99.0,100.0,94.35
